0.0082396,0.057467,0.050692,-0.0011694,0.0038247,0.0014086
-0.027103,0.093872,0.21325,0.013266,-0.020566,-0.00025393
-0.2286,-0.0091234,0.18065,0.03086,-0.025394,0.011754
0.21941,-0.45302,0.12858,-0.034017,0.056588,-0.022039
-0.036932,0.054981,0.020424,0.0041343,-0.014566,0.0050318
0.1902,-0.32086,-0.22928,0.12785,-0.057662,0.096313
-0.00090707,-0.0023911,0.0067245,0.0011533,-0.00053683,-0.00016173
0.47101,-0.024318,0.17914,0.023829,-0.057822,-0.050554
-0.27506,0.28034,0.093794,-0.01111,-0.034263,0.025713
0.18448,0.066827,0.053505,0.0027995,-0.0058453,-0.0050395
-0.54877,0.080926,-0.082821,-0.058596,0.35112,0.13377
-0.012181,-0.054291,0.064103,0.011976,-0.011428,0.0043609
-0.099123,-0.012203,-0.019452,-0.0036909,-0.0014863,-0.00018888
-0.027711,0.049072,-0.061854,-0.0047791,0.0024757,-0.0015786
-0.27491,-0.45585,0.050986,-0.00057187,-0.0058178,0.0097836
-0.51299,-0.19327,-0.37117,0.012687,0.0057745,-0.064307
0.094908,0.14937,-0.088145,-0.0032725,0.018908,-0.010343
0.036349,-0.034591,0.063012,-0.074713,-0.035165,-0.042004
-0.28358,-0.18963,-0.10383,0.0099208,0.001377,0.00055579
0.018489,0.00030957,-0.010691,-0.020786,0.061115,-0.053041
0.062057,0.09009,0.091711,0.0027067,-0.0010139,0.0018174
0.16179,-0.12491,0.20911,-0.012036,0.010051,-0.03308
0.048981,0.1754,0.13162,0.09619,0.13391,-0.043193
0.00090291,-0.046646,-0.017465,0.00065974,0.00037714,-0.0037854
0.041109,-0.66299,-0.41056,-0.058406,0.36885,-0.18748
-0.053998,-0.12003,0.20332,-0.028961,0.020831,-0.0015571
0.1042,0.0086054,-0.04932,-0.0035322,-0.0083543,-0.0039424
0.0068615,0.019144,-0.012484,-0.0009261,-0.0023063,-0.00089479
0.046849,0.012068,0.066275,0.0021644,-0.00081125,-3.4424e-005
-0.047536,0.039139,0.017528,0.067767,0.073209,0.005161
-0.46027,-0.00064236,0.19086,-0.027804,-0.36116,0.078737
0.09743,0.012001,0.16764,-0.0020272,-9.3135e-005,0.00057718
0.1878,0.17301,0.067185,-0.00082258,-0.013828,0.0020592
0.059323,-0.086675,-0.17061,-0.011424,0.0051068,-0.0031279
-0.049463,-0.19157,0.0076878,0.19233,0.23076,0.058574
0.3698,0.11937,-0.27449,-0.0040983,-0.043714,0.012542
-0.15371,0.067126,0.20649,-0.27701,0.29808,0.0089754
-0.45789,-0.26769,0.59246,0.0016691,-0.00076413,-0.0014514
0.10107,-0.062289,-0.10938,0.056484,0.27754,-0.22797
-0.5647,0.14255,-0.03827,0.0042232,0.022307,-0.0067285
0.039929,-0.058024,0.57197,0.0037578,0.019614,-0.0051763
-0.033992,0.27879,0.058149,-0.0053513,0.0052534,-0.035876
0.20915,0.17908,0.27263,-0.0090758,0.0033029,0.0028269
-0.14102,0.10746,0.022892,0.0030601,-0.0040582,-0.0011371
0.39566,0.7079,-0.46589,-0.66662,0.16311,-0.078574
-0.2302,-0.0031269,-0.18278,-0.045174,-0.33737,0.13771
0.0034064,-0.52445,-0.31688,0.057785,-0.28748,0.18594
0.031531,0.40216,0.23329,0.35263,-0.054777,0.01436
-0.15257,0.038177,-0.11115,0.00436,0.0022127,0.00092656
-0.19168,0.029267,-0.031172,-0.13229,0.10469,0.17071
